Key,Vote,Reason,Code,DOI,Title
6JJFQVS7,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s44443-025-00177-1,A survey on privacy risks and protection in large language models
M5MGRHFC,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10515-024-00464-7,A survey on robustness attacks for deep code models
NBVZ2SGE,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11633-025-1544-6,A Survey on Writing Style Change Detection: Current Literature and Future Directions
XRPHE66H,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s10515-025-00570-0,A systematic exploration of C-to-rust code translation based on large language models: prompt strategies and automated repair
CXYT6J3B,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s43681-025-00674-z,A systematic literature review of artificial intelligence (AI) transparency laws in the European Union (EU) and United Kingdom (UK): a socio-legal approach to AI transparency governance
RKU3F66E,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s00779-024-01794-9,A systematic review and research challenges on phishing cyberattacks from an electroencephalography and gaze-based perspective
6EZTAL9N,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s42979-025-04569-y,A Systematic Review of Academic Integrity and Misconduct with Artificial Intelligence in Higher Education
XUD2BQIH,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s41742-024-00668-5,A systematic review of current AI techniques used in the context of the SDGs
IP8RXPKA,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10462-025-11435-z,"A systematic review of generative AI: importance of industry and startup-centered perspectives, agentic AI, ethical considerations & challenges, and future directions"
A6BF225S,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s40684-025-00769-2,A Systematic Review of Machine Vision Applications in Factory and Manufacturing Processes: From Quality Control to Predictive Diagnostics
2RSJ23MQ,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10207-025-01121-0,A Systematic Review of Voluntary Cybersecurity Standards and Frameworks
794LM26G,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-032-03632-2_12,A Systematic Review Using MPNet-Based Correlated Topic Model for IoT Security
5AV2MXV5,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-96-4136-9_3,A Thematic Analysis of User Expectation for the Future Version of ChatGPT
SB644WR3,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s10846-025-02221-8,A Theoretical Foundation for Erroneous Behavior in Human–Robot Interaction
8TTGYMHK,EXCLUDE,EC2: The study addresses the application of Artificial Intelligence (AI) or Machine Learning (ML) in cyber threat detection without utilizing Large Language Models (LLMs).,EC2,10.1007/978-981-95-0172-4_22,"A Three-Pronged Approach to Malicious APK: Combining Snort, Wireshark, and Wazuh for Advanced Threat Management"
C43PEKKR,EXCLUDE,"Evidências:

""transformer-based hierarchical learning model""
""deep learning""
Não menciona LLM específico (BERT, GPT, etc.).",,10.1007/s13748-025-00398-5,A transformer-based hierarchical learning model for the detection of cybersecurity threats
LVJU3M28,EXCLUDE,"Análise de Tipo
Tipo: Vision/conceptual paper
Evidências:

""This vision paper proposes""
""presents a development roadmap""
Sem implementação ou experimentos.","IC1, IC2, EC4",10.1007/978-3-032-06744-9_4,A Vision for Robust and Human-Centric LLM-Based QR Code Security
GJUPB7HC,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10791-025-09810-z,A web forensic optimization framework for investigating false information on social media using the ForenOptiNet model
MXSET6LL,EXCLUDE,"Justificativa: NER/extraction, não threat detection. Evidências:

""zero-shot, self-improving NER method""
""improve the model's entity recognition ability"".",,10.1186/s42400-025-00503-0,A zero-shot self-improving NER method for cyber threat intelligence via knowledge injection
88FCTIH2,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10115-025-02540-0,A2N-SFS: an advanced statistical adaptive feature selection method for enhancing intrusion detection systems in IoT systems
VQ8L5HDT,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s12072-024-10670-w,Abstracts
5S48FKL8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s41999-021-00585-2,Abstracts of the 17th Congress of the European Geriatric Medicine Society
6ZV622VW,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/s13278-021-00852-x,Abusive Bangla comments detection on Facebook using transformer-based deep learning models
NMQGK8CC,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-3-030-59830-3_60,Abusive Language Detection Using BERT Pre-trained Embedding
8I9NR7VV,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10207-025-01146-5,AC_MAPPER: a robust approach to ATT&CK technique classification using input augmentation and class rebalancing
25F4EPQ4,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-3-031-50192-0_1,Academia and Generative Artificial Intelligence (GenAI) SWOT Analysis - Higher Education Policy Implications
PFY9MC59,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-76273-4_9,Accessible Cybersecurity Education Using Prompt Tree
S7FUIVDX,EXCLUDE,"Although the paper focuses on Large Language Models, the abstract suggests that LLMs are not employed for the cyber threat detection task itself, but rather only for translating IDS alerts into user-facing notifications. As such, the contribution appears to lie primarily in communication and usability, rather than in detection or threat analysis.",EC1,10.1007/978-3-032-07989-3_19,Actionable Cybersecurity Notifications for Smart Homes: A User Study on the Role of Length and Complexity
FT84A7JZ,EXCLUDE,"The article does not state that Large Language Models (LLMs) are used for active cybersecurity threat detection. Instead, the proposed approach is primarily based on theoretical models, particularly game theory, to analyze attacker–defender behavior and to guide active defense strategies, without incorporating LLMs as part of the detection or response mechanisms.",EC2,10.1631/FITEE.2500053,"Active cybersecurity: vision, model, and key technologies *"
ISP93MSU,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1186/s40537-025-01099-5,Adapting security and decentralized knowledge enhancement in federated learning using blockchain technology: literature review
ZVBPY9S6,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-981-96-8725-1_34,Adaptive Feature Fusion Enhanced Cascade Pointer Network for Chinese Relation Extraction
D4ZVYRLN,EXCLUDE,“The study addresses the application of AI or ML in cyber threat detection without utilizing Large Language Models (LLMs).”.,EC2,10.1038/s41598-025-08556-4,Adaptive malware identification via integrated SimCLR and GRU networks
SPQZIUHF,EXCLUDE,"Although the paper employs a Large Language Model enhanced with reinforcement learning, the LLM is not used for active cybersecurity threat detection or response. Instead, it is applied to adaptive web crawling for threat intelligence collection, focusing on extracting relevant indicators from online sources rather than identifying or mitigating threats in real time.",EC1,10.1007/978-981-96-4506-0_22,Adaptive Web Crawling for Threat Intelligence Using a Reinforcement Learning-Enhanced Large Language Model*
ERTYBKFY,EXCLUDE,"It employs traditional machine-learning and NLP techniques to classify and detect malicious user prompts targeting LLMs, aiming to prevent misuse of the model rather than to identify or respond to real-world cyber threats.",EC2,10.1007/s10586-025-05144-z,Adding extra security layer to chatGPT: machine learning based model to detect malicious cybersecurity prompts
U87H6GH3,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC4,10.1038/s41746-025-01520-6,Addressing contemporary threats in anonymised healthcare data using privacy engineering
RB2XFEYL,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s44163-025-00365-y,Advanced AI and big data techniques in E-finance: a comprehensive survey
Q97NUV3K,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s40820-024-01423-3,Advanced Design of Soft Robots with Artificial Intelligence
